user,event_name,error_code
exfil_192,s3:GetObject,
user_231,iam:GetUser,
attacker_185,s3:DeleteObject,
user_196,iam:GetUser,
user_381,logs:GetLogEvents,
exfil_14,s3:GetObject,
exfil_50,s3:GetObject,
attacker_293,iam:AttachUserPolicy,AccessDenied
user_144,sts:GetCallerIdentity,
user_55,lambda:ListFunctions,
exfil_59,s3:GetObject,
attacker_280,sts:AssumeRole,AccessDenied
exfil_125,s3:GetObject,
attacker_274,iam:DeleteRole,
attacker_7,s3:DeleteObject,
exfil_157,s3:GetObject,
attacker_68,sts:AssumeRole,AccessDenied
exfil_113,s3:GetObject,
user_70,s3:PutObject,
user_55,logs:GetLogEvents,
attacker_267,s3:DeleteObject,
exfil_105,s3:GetObject,
suspicious_48,ec2:DescribeSecurityGroups,AccessDenied
user_45,sts:GetCallerIdentity,
user_175,ec2:DescribeInstances,
exfil_114,s3:GetObject,
exfil_177,s3:GetObject,
exfil_91,s3:GetObject,
exfil_169,s3:GetObject,
exfil_94,s3:GetObject,
attacker_34,s3:DeleteObject,
suspicious_32,s3:ListBucket,AccessDenied
exfil_32,s3:GetObject,
exfil_9,s3:GetObject,
user_379,sts:GetCallerIdentity,
exfil_119,s3:GetObject,
user_331,s3:PutObject,
exfil_62,s3:GetObject,
exfil_54,s3:GetObject,
user_231,logs:GetLogEvents,
user_362,ec2:DescribeInstances,
user_59,s3:PutObject,None
user_327,cloudwatch:GetMetricData,None
exfil_70,s3:GetObject,
user_204,s3:ListBucket,
user_367,iam:ListUsers,
user_177,s3:ListBucket,
user_190,iam:GetUser,
attacker_14,iam:CreateUser,AccessDenied
user_52,lambda:ListFunctions,
user_271,cloudwatch:GetMetricData,
exfil_185,s3:GetObject,
exfil_135,s3:GetObject,
attacker_261,iam:AttachUserPolicy,AccessDenied
user_148,s3:GetObject,
user_36,iam:ListUsers,None
attacker_161,iam:AttachUserPolicy,AccessDenied
user_327,s3:PutObject,
suspicious_87,iam:PutUserPolicy,AccessDenied
user_387,sts:GetCallerIdentity,
attacker_151,sts:AssumeRole,AccessDenied
attacker_255,iam:CreateUser,AccessDenied
user_88,s3:ListBucket,None
attacker_247,iam:DeleteRole,
user_59,rds:DescribeDBInstances,
exfil_174,s3:GetObject,
user_178,s3:PutObject,
user_192,s3:PutObject,
user_202,rds:DescribeDBInstances,None
exfil_195,s3:GetObject,
attacker_91,sts:AssumeRole,AccessDenied
attacker_81,sts:AssumeRole,AccessDenied
user_167,cloudwatch:GetMetricData,
user_325,ec2:DescribeSecurityGroups,None
user_124,s3:ListBucket,
exfil_64,s3:GetObject,
user_328,s3:ListBucket,
exfil_6,s3:GetObject,
exfil_86,s3:GetObject,
user_236,iam:ListUsers,None
attacker_154,sts:AssumeRole,AccessDenied
exfil_186,s3:GetObject,
exfil_113,s3:GetObject,
attacker_252,sts:AssumeRole,AccessDenied
user_87,lambda:ListFunctions,
attacker_199,iam:AttachUserPolicy,AccessDenied
exfil_107,s3:GetObject,
attacker_233,iam:CreateUser,AccessDenied
user_216,s3:ListBucket,
user_35,ec2:DescribeInstances,None
user_22,s3:GetObject,
user_47,cloudwatch:GetMetricData,
exfil_173,s3:GetObject,
exfil_58,s3:GetObject,
exfil_196,s3:GetObject,
exfil_188,s3:GetObject,
attacker_279,iam:AttachUserPolicy,AccessDenied
user_111,logs:GetLogEvents,None
user_11,rds:DescribeDBInstances,
exfil_58,s3:GetObject,
exfil_185,s3:GetObject,
exfil_42,s3:GetObject,
user_17,rds:DescribeDBInstances,None
user_321,sts:GetCallerIdentity,
user_155,s3:PutObject,
attacker_29,iam:AttachUserPolicy,AccessDenied
suspicious_59,ec2:DescribeInstances,AccessDenied
user_179,cloudwatch:GetMetricData,None
exfil_95,s3:GetObject,
exfil_145,s3:GetObject,
user_321,iam:ListUsers,
attacker_44,sts:AssumeRole,AccessDenied
user_294,rds:DescribeDBInstances,None
exfil_62,s3:GetObject,
user_163,lambda:ListFunctions,
user_173,s3:PutObject,None
exfil_193,s3:GetObject,
attacker_174,s3:DeleteObject,
attacker_284,iam:AttachUserPolicy,AccessDenied
user_225,s3:ListBucket,
user_362,s3:ListBucket,None
attacker_199,s3:DeleteObject,
user_105,logs:GetLogEvents,
user_215,ec2:DescribeInstances,None
exfil_121,s3:GetObject,
exfil_84,s3:GetObject,
exfil_62,s3:GetObject,
user_294,ec2:DescribeSecurityGroups,
exfil_1,s3:GetObject,
user_97,s3:ListBucket,
user_291,s3:PutObject,
user_348,s3:GetObject,
user_380,iam:GetUser,None
exfil_46,s3:GetObject,
user_117,cloudwatch:GetMetricData,
user_67,iam:GetUser,None
exfil_19,s3:GetObject,
user_194,cloudwatch:GetMetricData,
user_281,sts:GetCallerIdentity,
exfil_167,s3:GetObject,
exfil_36,s3:GetObject,
user_394,s3:GetObject,
user_99,s3:PutObject,None
user_325,sts:GetCallerIdentity,
exfil_14,s3:GetObject,
exfil_93,s3:GetObject,
user_41,lambda:ListFunctions,None
exfil_30,s3:GetObject,
exfil_126,s3:GetObject,
exfil_65,s3:GetObject,
exfil_99,s3:GetObject,
exfil_183,s3:GetObject,
exfil_58,s3:GetObject,
attacker_49,iam:DeleteUser,
user_61,sts:GetCallerIdentity,
user_244,ec2:DescribeInstances,
attacker_195,iam:AttachUserPolicy,AccessDenied
user_242,ec2:DescribeSecurityGroups,
user_365,s3:PutObject,
exfil_97,s3:GetObject,
user_347,iam:GetUser,
exfil_49,s3:GetObject,
attacker_277,iam:CreateUser,AccessDenied
user_242,rds:DescribeDBInstances,
user_11,ec2:DescribeInstances,
exfil_170,s3:GetObject,
user_227,cloudwatch:GetMetricData,
exfil_76,s3:GetObject,
attacker_152,iam:DeleteUser,
attacker_179,sts:AssumeRole,AccessDenied
attacker_23,sts:AssumeRole,AccessDenied
user_213,iam:GetUser,
attacker_168,iam:AttachUserPolicy,AccessDenied
attacker_140,iam:AttachUserPolicy,AccessDenied
user_314,s3:ListBucket,
exfil_148,s3:GetObject,
exfil_64,s3:GetObject,
user_172,iam:ListUsers,None
user_340,s3:ListBucket,
exfil_139,s3:GetObject,
exfil_109,s3:GetObject,
exfil_26,s3:GetObject,
attacker_42,iam:CreateUser,AccessDenied
exfil_49,s3:GetObject,
exfil_156,s3:GetObject,
attacker_80,iam:DeleteUser,
user_105,ec2:DescribeInstances,
suspicious_5,iam:CreateUser,AccessDenied
attacker_248,iam:DeleteRole,
user_247,ec2:DescribeInstances,
user_301,s3:PutObject,
attacker_83,iam:DeleteRole,
user_219,sts:GetCallerIdentity,
attacker_33,iam:CreateUser,AccessDenied
user_59,s3:ListBucket,
user_299,rds:DescribeDBInstances,
exfil_132,s3:GetObject,
suspicious_41,ec2:DescribeSecurityGroups,AccessDenied
user_0,rds:DescribeDBInstances,
exfil_117,s3:GetObject,
exfil_113,s3:GetObject,
user_125,logs:GetLogEvents,
suspicious_55,s3:ListBucket,AccessDenied
attacker_13,iam:CreateUser,AccessDenied
attacker_232,iam:AttachUserPolicy,AccessDenied
attacker_52,iam:DeleteRole,
exfil_79,s3:GetObject,
suspicious_26,s3:ListBucket,AccessDenied
exfil_172,s3:GetObject,
attacker_90,iam:DeleteUser,
exfil_133,s3:GetObject,
user_121,s3:GetObject,None
user_160,rds:DescribeDBInstances,
user_169,s3:PutObject,None
user_345,rds:DescribeDBInstances,
user_370,s3:GetObject,
user_231,iam:GetUser,
user_249,iam:ListUsers,None
exfil_124,s3:GetObject,
exfil_41,s3:GetObject,
exfil_90,s3:GetObject,
exfil_62,s3:GetObject,
user_318,iam:GetUser,None
attacker_148,iam:AttachUserPolicy,AccessDenied
user_376,ec2:DescribeSecurityGroups,None
user_199,s3:GetObject,
user_181,iam:ListUsers,
exfil_33,s3:GetObject,
attacker_110,sts:AssumeRole,AccessDenied
exfil_135,s3:GetObject,
suspicious_63,cloudwatch:GetMetricData,AccessDenied
attacker_246,iam:AttachUserPolicy,AccessDenied
attacker_19,sts:AssumeRole,AccessDenied
attacker_107,sts:AssumeRole,AccessDenied
suspicious_84,cloudwatch:GetMetricData,
suspicious_68,iam:PutUserPolicy,
attacker_170,iam:CreateUser,AccessDenied
user_71,s3:ListBucket,
user_332,cloudwatch:GetMetricData,None
user_266,s3:GetObject,None
user_286,iam:ListUsers,None
exfil_181,s3:GetObject,
exfil_18,s3:GetObject,
user_101,logs:GetLogEvents,
user_197,rds:DescribeDBInstances,
suspicious_72,ec2:DescribeInstances,AccessDenied
exfil_147,s3:GetObject,
attacker_134,iam:DeleteRole,
user_48,ec2:DescribeInstances,
user_397,ec2:DescribeInstances,
user_122,lambda:ListFunctions,
attacker_112,iam:DeleteUser,
attacker_287,iam:DeleteRole,
user_321,s3:ListBucket,
exfil_73,s3:GetObject,
attacker_226,iam:DeleteUser,
exfil_5,s3:GetObject,
exfil_23,s3:GetObject,
exfil_13,s3:GetObject,
attacker_253,iam:AttachUserPolicy,AccessDenied
attacker_108,iam:CreateUser,AccessDenied
user_293,ec2:DescribeSecurityGroups,None
exfil_53,s3:GetObject,
exfil_1,s3:GetObject,
attacker_130,s3:DeleteObject,
exfil_81,s3:GetObject,
user_382,ec2:DescribeSecurityGroups,None
user_249,lambda:ListFunctions,None
attacker_182,iam:CreateUser,AccessDenied
user_255,sts:GetCallerIdentity,
user_117,iam:ListUsers,
user_137,s3:PutObject,
user_264,iam:ListUsers,None
exfil_65,s3:GetObject,
suspicious_4,iam:AttachUserPolicy,
suspicious_18,cloudwatch:GetMetricData,AccessDenied
attacker_1,iam:AttachUserPolicy,AccessDenied
suspicious_47,cloudwatch:GetMetricData,AccessDenied
attacker_295,s3:DeleteObject,
user_283,ec2:DescribeSecurityGroups,
exfil_174,s3:GetObject,
user_334,lambda:ListFunctions,
exfil_63,s3:GetObject,
attacker_89,sts:AssumeRole,AccessDenied
exfil_21,s3:GetObject,
user_303,cloudwatch:GetMetricData,None
user_396,logs:GetLogEvents,
user_17,rds:DescribeDBInstances,
user_326,ec2:DescribeInstances,
user_28,s3:ListBucket,None
user_55,sts:GetCallerIdentity,
exfil_171,s3:GetObject,
exfil_19,s3:GetObject,
exfil_19,s3:GetObject,
user_131,rds:DescribeDBInstances,
exfil_89,s3:GetObject,
suspicious_73,ec2:DescribeSecurityGroups,
user_24,iam:GetUser,None
exfil_180,s3:GetObject,
exfil_111,s3:GetObject,
user_47,iam:GetUser,
exfil_29,s3:GetObject,
user_246,s3:PutObject,
exfil_29,s3:GetObject,
user_256,ec2:DescribeInstances,
user_118,iam:GetUser,
attacker_52,iam:AttachUserPolicy,AccessDenied
exfil_187,s3:GetObject,
user_154,ec2:DescribeInstances,
exfil_74,s3:GetObject,
user_64,cloudwatch:GetMetricData,
exfil_22,s3:GetObject,
attacker_58,iam:AttachUserPolicy,AccessDenied
user_283,s3:PutObject,
exfil_83,s3:GetObject,
user_211,rds:DescribeDBInstances,
exfil_193,s3:GetObject,
user_165,sts:GetCallerIdentity,None
attacker_90,iam:CreateUser,AccessDenied
suspicious_50,s3:PutObject,AccessDenied
user_381,iam:ListUsers,None
attacker_32,iam:CreateUser,AccessDenied
user_253,logs:GetLogEvents,
exfil_188,s3:GetObject,
suspicious_87,iam:CreateUser,AccessDenied
user_7,rds:DescribeDBInstances,
exfil_107,s3:GetObject,
user_363,s3:GetObject,
user_59,rds:DescribeDBInstances,None
user_157,logs:GetLogEvents,
user_370,iam:GetUser,
exfil_4,s3:GetObject,
user_352,s3:PutObject,
user_329,rds:DescribeDBInstances,
user_50,ec2:DescribeSecurityGroups,
user_84,rds:DescribeDBInstances,None
attacker_182,sts:AssumeRole,AccessDenied
user_385,iam:ListUsers,
user_5,ec2:DescribeInstances,
user_267,s3:ListBucket,
exfil_153,s3:GetObject,
user_296,logs:GetLogEvents,
user_157,rds:DescribeDBInstances,
user_266,iam:GetUser,
attacker_113,iam:DeleteRole,
attacker_230,iam:AttachUserPolicy,AccessDenied
user_87,iam:GetUser,None
user_298,cloudwatch:GetMetricData,
user_30,ec2:DescribeSecurityGroups,
attacker_7,iam:AttachUserPolicy,AccessDenied
user_9,cloudwatch:GetMetricData,
exfil_126,s3:GetObject,
attacker_265,sts:AssumeRole,AccessDenied
exfil_0,s3:GetObject,
user_31,rds:DescribeDBInstances,None
user_215,iam:ListUsers,None
user_60,s3:PutObject,
exfil_76,s3:GetObject,
user_3,s3:ListBucket,
attacker_184,s3:DeleteObject,
user_301,s3:GetObject,
user_299,iam:GetUser,
attacker_151,iam:CreateUser,AccessDenied
user_178,cloudwatch:GetMetricData,
user_329,rds:DescribeDBInstances,
user_389,ec2:DescribeSecurityGroups,
exfil_88,s3:GetObject,
user_54,cloudwatch:GetMetricData,None
user_251,s3:PutObject,
user_103,rds:DescribeDBInstances,
exfil_115,s3:GetObject,
exfil_51,s3:GetObject,
user_3,lambda:ListFunctions,
exfil_152,s3:GetObject,
user_218,iam:ListUsers,
exfil_122,s3:GetObject,
user_248,s3:ListBucket,
user_250,s3:ListBucket,
attacker_155,s3:DeleteObject,
exfil_195,s3:GetObject,
user_258,lambda:ListFunctions,
suspicious_13,iam:AttachUserPolicy,AccessDenied
user_186,s3:PutObject,
suspicious_1,iam:AttachUserPolicy,
suspicious_95,s3:ListBucket,
exfil_181,s3:GetObject,
user_163,lambda:ListFunctions,
attacker_91,iam:CreateUser,AccessDenied
user_105,iam:GetUser,
user_283,lambda:ListFunctions,None
exfil_134,s3:GetObject,
user_339,iam:GetUser,
user_8,rds:DescribeDBInstances,
attacker_108,s3:DeleteObject,
user_257,sts:GetCallerIdentity,
exfil_181,s3:GetObject,
exfil_138,s3:GetObject,
attacker_206,s3:DeleteObject,
attacker_113,sts:AssumeRole,AccessDenied
exfil_93,s3:GetObject,
exfil_144,s3:GetObject,
attacker_267,sts:AssumeRole,AccessDenied
user_296,ec2:DescribeSecurityGroups,
exfil_46,s3:GetObject,
exfil_56,s3:GetObject,
user_281,s3:ListBucket,
user_149,rds:DescribeDBInstances,
attacker_174,iam:AttachUserPolicy,AccessDenied
attacker_123,iam:DeleteRole,
user_32,iam:GetUser,
user_219,s3:GetObject,
exfil_57,s3:GetObject,
user_385,s3:PutObject,
exfil_37,s3:GetObject,
exfil_147,s3:GetObject,
user_394,ec2:DescribeSecurityGroups,
exfil_10,s3:GetObject,
user_0,lambda:ListFunctions,
user_231,iam:ListUsers,None
exfil_74,s3:GetObject,
user_107,logs:GetLogEvents,None
suspicious_37,ec2:DescribeSecurityGroups,
user_135,s3:GetObject,
user_274,lambda:ListFunctions,
user_295,s3:GetObject,
user_216,s3:ListBucket,
user_163,logs:GetLogEvents,
attacker_166,iam:DeleteUser,
attacker_31,iam:AttachUserPolicy,AccessDenied
exfil_73,s3:GetObject,
user_188,ec2:DescribeInstances,
user_270,lambda:ListFunctions,
attacker_21,iam:AttachUserPolicy,AccessDenied
exfil_49,s3:GetObject,
user_239,iam:GetUser,
user_62,lambda:ListFunctions,None
exfil_34,s3:GetObject,
user_160,lambda:ListFunctions,
exfil_120,s3:GetObject,
attacker_40,iam:AttachUserPolicy,AccessDenied
user_364,sts:GetCallerIdentity,None
user_178,lambda:ListFunctions,None
attacker_140,sts:AssumeRole,AccessDenied
user_319,s3:GetObject,
exfil_64,s3:GetObject,
user_67,s3:GetObject,None
exfil_98,s3:GetObject,
user_308,logs:GetLogEvents,
user_77,lambda:ListFunctions,None
attacker_82,sts:AssumeRole,AccessDenied
suspicious_56,iam:AttachUserPolicy,
exfil_179,s3:GetObject,
exfil_148,s3:GetObject,
exfil_82,s3:GetObject,
user_308,rds:DescribeDBInstances,
user_329,rds:DescribeDBInstances,None
attacker_261,iam:DeleteRole,
user_32,cloudwatch:GetMetricData,
user_49,ec2:DescribeSecurityGroups,
attacker_74,s3:DeleteObject,
attacker_16,sts:AssumeRole,AccessDenied
exfil_66,s3:GetObject,
attacker_205,iam:AttachUserPolicy,AccessDenied
user_129,ec2:DescribeSecurityGroups,None
exfil_79,s3:GetObject,
exfil_84,s3:GetObject,
attacker_173,iam:DeleteRole,
user_62,lambda:ListFunctions,None
exfil_179,s3:GetObject,
user_140,s3:PutObject,None
user_5,s3:GetObject,
attacker_198,iam:CreateUser,AccessDenied
user_309,rds:DescribeDBInstances,
user_288,iam:ListUsers,
user_115,sts:GetCallerIdentity,
user_185,iam:ListUsers,None
user_100,logs:GetLogEvents,None
attacker_173,iam:DeleteUser,
exfil_72,s3:GetObject,
user_174,cloudwatch:GetMetricData,
exfil_79,s3:GetObject,
user_189,sts:GetCallerIdentity,None
user_399,iam:GetUser,None
user_334,sts:GetCallerIdentity,
attacker_205,sts:AssumeRole,AccessDenied
exfil_29,s3:GetObject,
exfil_193,s3:GetObject,
user_58,iam:ListUsers,
user_9,iam:GetUser,None
exfil_109,s3:GetObject,
attacker_262,iam:AttachUserPolicy,AccessDenied
exfil_142,s3:GetObject,
exfil_108,s3:GetObject,
user_142,s3:ListBucket,
exfil_192,s3:GetObject,
exfil_79,s3:GetObject,
exfil_183,s3:GetObject,
user_290,s3:GetObject,
user_209,ec2:DescribeInstances,
attacker_156,s3:DeleteObject,
attacker_219,iam:CreateUser,AccessDenied
user_266,lambda:ListFunctions,None
exfil_11,s3:GetObject,
exfil_127,s3:GetObject,
exfil_138,s3:GetObject,
user_391,cloudwatch:GetMetricData,None
exfil_79,s3:GetObject,
exfil_58,s3:GetObject,
exfil_134,s3:GetObject,
exfil_174,s3:GetObject,
user_237,ec2:DescribeInstances,
exfil_94,s3:GetObject,
exfil_184,s3:GetObject,
exfil_157,s3:GetObject,
user_160,sts:GetCallerIdentity,None
user_339,ec2:DescribeInstances,
exfil_13,s3:GetObject,
exfil_159,s3:GetObject,
attacker_69,iam:DeleteUser,
user_134,sts:GetCallerIdentity,
attacker_106,iam:AttachUserPolicy,AccessDenied
exfil_2,s3:GetObject,
exfil_46,s3:GetObject,
attacker_211,iam:DeleteRole,
user_318,cloudwatch:GetMetricData,
user_98,rds:DescribeDBInstances,None
attacker_39,sts:AssumeRole,AccessDenied
attacker_47,iam:CreateUser,AccessDenied
user_23,sts:GetCallerIdentity,
user_90,iam:GetUser,
suspicious_34,iam:PutUserPolicy,AccessDenied
attacker_18,sts:AssumeRole,AccessDenied
attacker_126,sts:AssumeRole,AccessDenied
suspicious_93,ec2:DescribeInstances,AccessDenied
exfil_20,s3:GetObject,
exfil_133,s3:GetObject,
exfil_53,s3:GetObject,
user_394,iam:ListUsers,
exfil_60,s3:GetObject,
user_245,sts:GetCallerIdentity,
user_60,cloudwatch:GetMetricData,
exfil_135,s3:GetObject,
exfil_198,s3:GetObject,
user_29,s3:ListBucket,None
exfil_20,s3:GetObject,
exfil_3,s3:GetObject,
attacker_105,sts:AssumeRole,AccessDenied
user_5,cloudwatch:GetMetricData,
user_281,lambda:ListFunctions,
exfil_94,s3:GetObject,
user_186,sts:GetCallerIdentity,
exfil_3,s3:GetObject,
exfil_33,s3:GetObject,
user_354,logs:GetLogEvents,
suspicious_21,s3:GetObject,
user_63,s3:PutObject,
user_162,s3:PutObject,None
exfil_43,s3:GetObject,
user_55,s3:ListBucket,
user_113,cloudwatch:GetMetricData,
user_200,logs:GetLogEvents,None
user_219,rds:DescribeDBInstances,None
user_64,logs:GetLogEvents,
user_92,rds:DescribeDBInstances,None
user_267,ec2:DescribeInstances,None
user_254,iam:GetUser,
exfil_199,s3:GetObject,
user_247,iam:GetUser,None
user_171,logs:GetLogEvents,
suspicious_42,ec2:DescribeInstances,
user_202,logs:GetLogEvents,
exfil_174,s3:GetObject,
exfil_76,s3:GetObject,
exfil_15,s3:GetObject,
user_207,logs:GetLogEvents,None
user_261,logs:GetLogEvents,None
exfil_179,s3:GetObject,
user_321,ec2:DescribeInstances,None
suspicious_24,s3:GetObject,AccessDenied
user_189,iam:ListUsers,
exfil_75,s3:GetObject,
attacker_90,sts:AssumeRole,AccessDenied
exfil_138,s3:GetObject,
attacker_97,sts:AssumeRole,AccessDenied
suspicious_52,iam:CreateUser,AccessDenied
user_65,s3:GetObject,
user_220,ec2:DescribeSecurityGroups,
exfil_191,s3:GetObject,
user_387,ec2:DescribeSecurityGroups,
user_72,s3:PutObject,None
exfil_87,s3:GetObject,
exfil_71,s3:GetObject,
user_146,iam:ListUsers,
attacker_89,iam:DeleteRole,
suspicious_0,s3:ListBucket,AccessDenied
user_125,s3:ListBucket,
user_170,iam:GetUser,
user_174,cloudwatch:GetMetricData,None
user_194,ec2:DescribeInstances,None
attacker_277,iam:DeleteUser,
user_390,ec2:DescribeInstances,None
user_264,logs:GetLogEvents,
exfil_1,s3:GetObject,
user_146,iam:GetUser,None
attacker_59,s3:DeleteObject,
user_105,s3:PutObject,None
exfil_74,s3:GetObject,
user_277,s3:GetObject,
suspicious_73,iam:PutUserPolicy,
attacker_203,sts:AssumeRole,AccessDenied
exfil_22,s3:GetObject,
exfil_41,s3:GetObject,
attacker_243,s3:DeleteObject,
user_87,ec2:DescribeInstances,
exfil_7,s3:GetObject,
user_199,sts:GetCallerIdentity,
exfil_197,s3:GetObject,
exfil_91,s3:GetObject,
user_230,s3:GetObject,
user_388,ec2:DescribeSecurityGroups,
suspicious_25,s3:GetObject,
user_174,sts:GetCallerIdentity,
attacker_212,sts:AssumeRole,AccessDenied
user_330,s3:PutObject,None
exfil_80,s3:GetObject,
user_39,cloudwatch:GetMetricData,
user_176,s3:ListBucket,
user_393,s3:PutObject,
exfil_135,s3:GetObject,
attacker_76,iam:DeleteUser,
suspicious_93,s3:ListBucket,
user_137,iam:GetUser,
exfil_23,s3:GetObject,
user_251,rds:DescribeDBInstances,
exfil_68,s3:GetObject,
user_355,iam:ListUsers,None
user_374,s3:PutObject,
exfil_144,s3:GetObject,
user_263,s3:ListBucket,
exfil_175,s3:GetObject,
exfil_105,s3:GetObject,
user_114,cloudwatch:GetMetricData,
user_293,s3:GetObject,
user_331,s3:ListBucket,None
user_47,lambda:ListFunctions,
exfil_199,s3:GetObject,
user_306,sts:GetCallerIdentity,
exfil_153,s3:GetObject,
user_52,ec2:DescribeSecurityGroups,
attacker_45,iam:DeleteUser,
attacker_178,sts:AssumeRole,AccessDenied
user_373,rds:DescribeDBInstances,
exfil_111,s3:GetObject,
user_253,ec2:DescribeInstances,
